mid,title,year,genre,company,budget,revenue,runtime
325555,Loafer,1996,romance_action_comedy_drama,,0,0,0
361992,Bhai,1997,,,0,0,0
161238,Judwaa,1997,,,0,0,138
103048,China Gate,1998,foreign,,0,0,179
45533,Pyaar Kiya To Darna Kya,1998,comedy_drama_foreign_romance,,0,0,162
74405,Sharpe's Company,1994,action_adventure_war_history,Picture Palace_Celtic Films Entertainment,0,0,100
324986,The Last House on Cemetery Lane,2015,horror,North Bank Entertainment_Last House on Cemetery Lane,0,0,81
366551,Krampus: The Reckoning,2015,horror,FunHouse Features,0,0,90
215711,When the Iron Bird Flies,2012,,,0,0,96
288301,Do I Sound Gay?,2014,documentary,,0,0,77
84994,Rocktober Blood,1984,horror_music,,0,0,93
88950,'Gator Bait,1974,action_thriller,Sebastian Films Limited,0,0,88
284682,"Jinxy Jenkins, Lucky Lou",2014,comedy_animation,,0,0,4
312831,The Hallow,2015,fantasy_horror,Prescience_Bord Scannan na hEireann / Irish Film Board_Fantastic Films_Altitude Film Entertainment_Occupant Entertainment_Hallow Films_Hyperion Media Group_Altus Media (Five)_The Electric Shadow Company,0,0,97
355389,This Changes Everything,2015,documentary,Louverture Films_Klein Lewis Productions,0,0,89
50535,Strella,2009,drama,Greek Film Center,0,0,111
75133,Sharpe's Enemy,1994,history_action_adventure_war,Central Independent Television_Picture Palace_Celtic Films Entertainment,0,0,90
169090,PÃ¥ palmblad och rosor,1976,drama,Lasse Forsberg Produktion AB,0,0,93
277435,Stray Dog,2014,war_documentary,,0,0,98
347548,Containment,2015,thriller_horror_science fiction,Bright Cold Day Films_Patchwork Productions_Bandoola Productions,0,0,77
179805,Lotus Eaters,2013,drama,Irish Film Board_Fastnet Films,0,0,78
161227,Jaanam Samjha Karo,1999,,,0,0,153
165066,Dil Kya Kare,1999,,,0,0,158
227832,Hogi Pyar Ki Jeet,1999,,,0,0,0
211275,Kachche Dhaage,1999,action_drama_romance,,0,0,0
35064,Dhadkan,2000,drama_foreign_romance,,0,0,171
304755,Khiladi 420,2000,thriller_action_drama_comedy_crime,D. M. S. Films,0,0,0
81782,Kurukshetra,2000,,,0,0,0
159666,Mela,2000,,,0,0,156
165573,Kya Kehna,2000,,,0,0,0
232496,Bicchoo,2000,,,0,0,0
271484,Beti No. 1,2000,,,0,0,0
232711,Khauff,2000,,,0,0,127
325140,Hum To Mohabbat Karega,2000,,,0,0,0
75134,Sharpe's Honour,1994,history_action_adventure,Central Independent Television_Picture Palace_Celtic Films Entertainment,0,0,101
267831,A Dangerous Game,2014,documentary,Montrose Pictures,0,0,102
199571,Aim High In Creation,2013,foreign_documentary,,0,0,96
297603,Mr. Dynamite: The Rise of James Brown,2014,music_documentary,Jigsaw Productions_Jagged Films_Inaudible Films,0,0,115
294741,The Falling,2014,drama_thriller,Metrodome Distribution,750000,0,102
53554,Hundhotellet,2000,animation_comedy_mystery,Zentropa Entertainments_Memfis Film_Northern Lights,0,0,68
17875,The Hellstrom Chronicle,1971,drama_documentary,Wolper Pictures,0,0,90
362077,San Francisco 2.0,2015,documentary,,0,0,39
171174,Walnut Bread,1977,,Lietuvos Kinostudija_Lithuanian Film Studio,0,0,68
339342,Anarchy Parlor,2015,horror,,0,0,98
359070,Hallway,2015,drama_fantasy,,0,0,15
86413,"Come Back, Africa",1959,documentary_drama,,0,0,95
85262,Cracked Nuts,1931,comedy_romance,RKO Radio Pictures,0,0,65
174278,Duffy of San Quentin,1954,drama_crime,Warner Bros.,0,0,78
298844,Alone With People,2014,comedy_drama,Car Ride Home Productions,0,0,26
85610,Half Shot at Sunrise,1930,comedy,,0,0,78
150218,Hercules Against the Barbarians,1964,,Jonia Film,0,0,96
92673,Hercules Against the Mongols,1963,adventure_drama_action,Jonia Film_Alta Vista,0,0,90
199989,In the Land of the Head Hunters,1914,drama,Seattle Film Co.,0,0,47
336033,Break Free,2014,documentary,,0,0,5
254005,Land of Storms,2014,drama,TLA Releasing,0,0,105
117999,Last of the Mobile Hot Shots,1970,drama,Warner Bros.,0,0,100
348929,You're Killing Me,2015,romance_comedy_horror,,0,0,88
270696,Tru Love,2013,romance_drama,Tom Girl Films,0,0,94
27766,Santa Claws,1996,horror,,0,0,83
58227,The Connection,1962,drama,,167,0,110
247780,The Conquerors,1932,western_drama,RKO Radio Pictures,0,0,86
55325,The Double O Kid,1992,comedy_action,,0,0,95
84249,The Exiles,1961,drama,,0,0,72
344043,Hole,2014,,,0,0,15
74437,The Secret Fury,1950,mystery,RKO Radio Pictures_Loring Theatre Corporation,0,0,85
3012,The Victors,1963,drama_war,Columbia Pictures Corporation_Open Road Films (II)_Highroad Productions,0,0,175
3565,Underground,1928,drama,,0,0,84
206018,Asignatura pendiente,1977,drama,,0,0,109
89183,Positive I.D.,1986,drama_crime_thriller,,0,0,95
116789,Falling For You,1995,thriller,,0,0,89
26651,Tobruk,2008,war_history,CeskÃ¡ Televize_Silver Screen_Free - Cool - In,0,0,99
25354,Gardener of Eden,2007,comedy_drama,,0,0,88
306952,Naomi and Ely's No Kiss List,2015,comedy_drama_romance,,0,0,89
347258,The Subjects,2015,thriller_science fiction,Instinct Entertainment,0,0,80
280182,H2S,1969,,,0,0,0
80277,Maktub,2011,comedy_family,Antena 3 Films,0,0,115
282762,Committed,2014,comedy_drama_romance,Tiberius Film,0,0,86
300654,Wildlike,2014,adventure_drama_thriller,Tandem Pictures_Greenmachine Film,0,0,104
15089,Fighter Pilot: Operation Red Flag,2004,documentary,K2 Communications_Stephen Low Productions,0,0,48
337549,The C-Word,2015,tv movie_drama,British Broadcasting Corporation (BBC),0,0,90
312221,Creed,2015,drama,New Line Cinema_Warner Bros._Metro-Goldwyn-Mayer (MGM)_Chartoff Winkler Productions,37000000,173567581,133
62796,William & Kate,2011,drama_romance,,20,15,83
91417,Dragons: Gift of the Night Fury,2011,animation_comedy_adventure,DreamWorks Animation,0,0,22
60695,Sundays at Tiffany's,2010,drama_romance,Dan Wigutow Productions_Lifetime Television_Sony Pictures Television,0,0,88
70044,The Scouting Book for Boys,2009,thriller_drama,Celador Films,0,0,93
130515,The Girls in the Band,2013,documentary_history,,0,0,81
86252,Deadbeat at Dawn,1988,drama_action_thriller_crime_horror,,0,0,80
324325,Twinsters,2015,family_documentary,Small Package Films,0,0,90
367326,Cosmic Scrat-tastrophe,2015,science fiction_comedy_animation_family,Twentieth Century Fox Film Corporation_Blue Sky Studios,0,0,5
339527,Solace,2015,crime_drama_mystery,New Line Cinema_Eden Rock Media_Grindstone Entertainment Group_FilmNation Entertainment_Silver Reel_Venture Forth_Flynn Picture Company_Lionsgate Premiere_Supersensory,0,22586863,101
42693,Enter Laughing,1967,,,0,0,112
317260,For Singles Only,1968,,,0,0,91
70448,All About Evil,2010,horror,,0,0,98
53807,"Bruce Lee, My Brother",2010,drama,Media Asia Films,0,0,129
14558,Lejdis,2008,comedy,,0,0,0
39317,Money Is Not Everything,2001,comedy,,0,0,0
27560,Cry of the Hunted,1953,crime_thriller,Metro-Goldwyn-Mayer (MGM),0,0,80
50652,A Nanny for Christmas,2010,comedy_family,,2000000,0,88
170752,The Hot Flashes,2013,comedy,,4000000,0,99
360203,Lost in the Sun,2015,action_crime_drama_thriller,,25000,25000,95
75140,Sharpe's Regiment,1996,,Picture Palace_Celtic Films Entertainment_Carlton UK Productions,0,0,100
328739,David and Goliath,2015,action_adventure_drama_fantasy,RiverRain Productions_Fallen State Films,0,0,92
293395,Three Nights of Love,1964,comedy_drama,Unidis_Jolly Film,0,0,113
104945,Without Knowing Anything About Her,1969,thriller_science fiction,Rizzoli Film,0,0,96
198531,Somewhere Beyond Love,1974,,,0,0,108
157827,Louder Than Bombs,2015,drama,Motlys_Arte France CinÃ©ma_Animal Kingdom,11000000,161789,109
293189,Algorithms,2013,documentary,AkamPuram,0,0,100
134881,More of Me,2007,comedy,,0,0,86
336004,Heist,2015,crime_action_thriller,Emmett/Furla Films_Silver Plane Films_Mass Hysteria Entertainment_Tri Vision Pictures,8900000,4100000,93
368256,Condemned,2015,horror,Caliber Media Company,0,0,83
246133,Entertainment,2015,drama_comedy,The Made Bed Productions_Nomadic Independence Pictures_Jagjaguwar,0,0,113
343426,The Murder Pact,2015,thriller,Synthetic Cinema International_Stargazer Films,0,0,120
75142,Sharpe's Siege,1996,,Picture Palace_Celtic Films Entertainment_Carlton UK Productions,0,0,101
291006,The Price We Pay,2014,documentary,InformAction Films,0,0,93
276536,We Are Many,2014,documentary,,0,0,104
287426,Shelter,2014,drama,Bifrost Pictures_The Bridge Finance Company,0,0,105
23857,White Skin,2004,thriller_drama_horror_mystery,Zone Films,0,0,92
332502,400 Days,2015,mystery_science fiction_thriller,New Artists Alliance,0,0,91
40635,Just Desserts,2004,comedy_romance,Larry Levinson Productions_Alpine Medien Productions_Hallmark Entertainment,0,0,92
250029,Absence,1992,,,0,0,112
207402,The Hardy Bucks Movie,2013,comedy,Integral Film_Hardy Pictures,0,0,89
49907,We Want the Colonels,1973,comedy,,0,0,102
198474,The Two Lives of Mattia Pascal,1985,,,0,0,0
274131,Forbidden,1954,,,0,0,0
220565,Donatella,1956,,,0,0,103
266563,The Mysterious House of Dr. C.,1976,drama,Samuel Bronston Productions,0,0,88
33126,Chung Kuo - Cina,1972,documentary,Radiotelevisione Italiana (RAI),0,0,207
130719,The Mystery of Oberwald,1981,,,0,0,129
39850,Eros,2004,drama_romance,Block 2 Pictures_Solaris Film_Delux Productions_Roissy Films_Fandango_CitÃ© Films_Jet Tone Films,0,0,104
27721,In Bar,2007,drama,,0,0,95
297308,1989,2014,,,0,0,85
117340,Hello Lonesome,2010,drama_comedy_romance,,0,0,93
333348,Love the Coopers,2015,comedy_family,Imagine Entertainment_Groundswell Productions_CBS Films,17000000,42426912,107
15768,A Colbert Christmas: The Greatest Gift of All!,2008,comedy,Comedy Central Films,0,0,60
73492,Outrage,1950,drama_crime,RKO Radio Pictures,0,0,75
84844,A Dandy in Aspic,1968,thriller_drama,Columbia British Productions,0,0,107
318972,(T)ERROR,2015,thriller_documentary,,0,0,93
92326,Straight-Jacket,2004,comedy,SRO Pictures,0,0,96
297466,A Reunion,2014,drama_romance,,0,0,80
134155,King Lear,1916,drama,Thanhouser Film Corporation,0,0,63
65830,No Night Is Too Long,2002,crime_drama_thriller_tv movie,Alliance Atlantis Communications_British Broadcasting Corporation (BBC)_Studios Victoria Inc.,0,0,85
75143,Sharpe's Mission,1996,action_adventure_history,Picture Palace_Celtic Films Entertainment,0,0,100
214099,Rock the Casbah,2013,comedy_drama,PathÃ©_Agora Films_Estrella Productions,0,0,93
66175,I Was a Shoplifter,1950,crime,,0,0,74
69592,Iron Man,1951,drama,,0,0,81
85648,Showdown,1973,western_action,Universal Pictures,0,0,99
85346,Undertow,1949,mystery,Universal International Pictures (UI),0,0,71
36516,One Way Street,1950,,Universal International Pictures (UI),0,0,79
244636,Scarlet Angel,1952,adventure_drama_western,Universal International Pictures (UI),0,0,81
111975,A Very Special Favor,1965,comedy_romance,Universal Pictures_The Lankershim Company,0,0,105
259838,Journey to the Safest Place on Earth,2013,documentary,,0,0,100
253339,All American High: Revisited,2014,documentary,,0,0,85
184080,"Doin' It in the Park: Pick-Up Basketball, NYC",2012,documentary_history,Goldcrest Films International,0,0,90
257116,SlingShot,2014,documentary,,0,0,90
319964,Famous Nathan,2015,,,0,0,86
280674,Bigfoot's Reflection,2007,documentary,Bunbury Films,0,0,48
145203,BMF: The Rise and Fall of a Hip-Hop Drug Empire,2012,,,0,0,0
189755,The Happy House,2013,,,0,0,80
347264,Ralphie May: Imperfectly Yours,2013,comedy,Hennepin Studios_Deez Nutz Entertainment,0,0,69
137587,Reilly: Ace of Spies,1983,,,0,0,0
337751,The Secret Life of Marilyn Monroe,2015,drama_tv movie,,0,0,240
293603,The Roosevelts: An Intimate History,2014,history_documentary,Florentine Films,0,0,840
261810,Silenced,2014,documentary,,0,0,95
50213,Une Ã‰poque Formidable...,1991,comedy,,0,0,0
19100,Those Happy Days,2006,comedy_family,M6 Films_La Petite Reine_SND_Quad Productions,0,0,103
92562,Metamorphosis : The Alien Factor,1990,horror_science fiction,Trimark Pictures,0,0,98
164041,The Seventh Companion,1968,drama,,0,0,89
44617,Arlette,1997,,,0,0,100
80746,The Age of Love,1954,comedy_romance,,0,0,105
364684,Takhir and Zukhra,1945,,,0,0,0
37015,Lookin' Italian,1994,crime_drama_romance,,0,0,97
63537,"Vivat, Naval Cadets!",1991,adventure_history,Mosfilm_Zhanr,0,0,140
63538,Naval Cadets III,1992,adventure_history,Mosfilm_Zhanr,0,0,107
189215,The Untold History of the United States,2012,documentary_history,Ixtlan Productions_Showtime Networks,0,0,585
254311,"Petrovka Street, Number 38",1980,crime_mystery,Gorky Film Studio,0,0,88
254309,"Ogaryova Street, Number 6",1980,crime_mystery,Gorky Film Studio,0,0,87
202239,Start Liquidation,1983,drama_action_crime,Gorky Film Studio_Belarusfilm,0,0,132
19493,Hornblower: The Even Chance,1998,action_drama_adventure_war,Meridian Broadcasting Ltd,0,0,100
119694,The Sunshine Boys,1996,tv movie_drama_comedy,Hallmark Entertainment,0,0,90
132542,The Return of Bruno,1987,,Hudson Hawk Films Ltd.,0,0,56
82857,"Tsirk Sgorel, i Klouny Razbezhalis",1998,drama,,0,0,114
40055,Le Grand pardon,1982,crime_comedy_drama,,0,0,130
92737,Under the Gun,1995,thriller,,0,0,0
62040,CounterForce,1998,action_thriller,Triple Peak Productions,7000000,0,90
80386,Queen: Made in Heaven,1997,music,,0,0,47
77720,100 grams for Bravery,1976,comedy,Mosfilm,0,0,72
60199,Hotel Room,1993,mystery_drama_comedy,Propaganda Films_Asymmetrical Productions,0,0,90
363890,Night of the Living Dead: Darkest Dawn,2015,action_animation_horror,Simon West Productions,750000,0,80
16915,Gutterballs,2008,horror,Plotdigger Films,0,0,94
252189,Camp Dread,2014,thriller_horror_mystery,Class of 85 LLC,0,0,90
30579,Hallowed Ground,2007,horror,,1500000,0,83
40469,Final Exam,1981,horror,Peninsula Management Productions,0,0,90
19543,Anacondas: Trail of Blood,2009,action_horror_science fiction,Hollywood Media Bridge_Stage 6 Films,0,0,89
212494,Don't Go to the Reunion,2013,horror,,18000,0,70
48333,Hammerhead,2005,action_horror_science fiction,,0,0,92
63350,Father's Day,2011,action_comedy_horror,Troma Entertainment_Astron-6 Video International,10,0,99
296121,Trophy Heads,2014,comedy_horror,Full Moon Features,0,0,87
320412,Camp Massacre,2014,horror_comedy,Deviant Pictures,0,0,130
84422,Don't Open Till Christmas,1984,thriller_horror_mystery_comedy,Spectacular Trading International,0,0,86
67087,Curtains,1983,crime_horror_thriller,Simcom Limited_Curtains Productions,0,0,89
92393,Area 407,2012,horror_science fiction,Entertainment Factory_Suzanne DeLaurentiis Productions_Cloud Nine Pictures,0,0,90
242376,Reality Terror Night,2013,horror,,0,0,88
12759,Doll Graveyard,2005,horror,,0,0,71
353462,Tut,2015,drama_history,,0,0,360
317182,Doctor Who: Last Christmas,2014,science fiction_adventure_drama_fantasy,BBC Cymru Wales,0,0,57
315623,"Doctor Who: The Doctor, the Widow and the Wardrobe",2011,,,0,0,59
315620,Doctor Who: A Christmas Carol,2010,,,0,0,62
282963,Doctor Who: Planet of the Dead,2009,family_science fiction_tv movie_adventure_drama,BBC Home Video,0,0,59
317190,Doctor Who: The Next Doctor,2008,adventure_drama_family_science fiction,BBC Cymru Wales,0,0,60
335209,Doctor Who: Voyage of the Damned,2007,science fiction,BBC,0,0,72
282758,Doctor Who: The Runaway Bride,2007,science fiction_tv movie,,0,0,60
92787,Transylvania Twist,1989,comedy,Concord Productions Inc.,0,0,90
55681,The Halfway House,2004,comedy_horror,BV Entertainment Inc.,0,0,90
30385,Chainsaw Sally,2004,horror,,40000,0,83
22573,Last of the Living,2009,comedy_horror,,0,0,88
320169,Ninjas vs. Monsters,2012,comedy_horror_action,Endlight Entertainment_ADF Studios_Digital Shoe,0,0,0
54525,Secrets in the Walls,2010,horror_thriller,,0,0,0
72232,The King and Queen of Moonlight Bay,2003,drama_family,,0,0,120
321751,A Perfect Day,2015,comedy_drama,Reposado Producciones_TelevisiÃ³n EspaÃ±ola (TVE)_Mediapro,0,1702433,106
18512,Sergeants 3,1962,action_comedy,United Artists_Meadway-Claude Productions Company_Essex Productions,0,0,112
43456,The Miracle of the Bells,1948,drama,RKO Radio Pictures_Jesse L. Lasky Productions,0,0,120
43503,Step Lively,1944,drama_music,RKO Radio Pictures,0,0,88
320349,"3 Â½ Minutes, 10 Bullets",2015,thriller_documentary,,0,0,98
352327,After Words,2015,drama,Classic Films_Mano a Mano Films,0,0,91
172520,Coldwater,2013,thriller_drama,Gare Farrand Entertainment_Flying Pig Productions_Skipping Stone Entertainment,0,0,104
224923,Aleksandr's Price,2013,drama_mystery_thriller,Maso & Co Productions_White Shark Pictures,0,0,108
337012,The Legend of Longwood,2014,family_adventure_drama,Holland Harbour Productions_Grand Pictures_Longwood Pictures,0,0,94
28536,The Blancheville Monster,1963,,Llama Films,0,0,87
219335,The Witch Returns to Life,1952,fantasy_horror_comedy,Fennada-Filmi,0,0,74
133137,Dead Creatures,2001,horror,,0,0,95
300666,Bravetown,2015,drama_music,Strings of Films_2 Wolves Films,0,0,112
41923,Outrageous!,1977,animation_comedy,,0,0,96
85204,American Nightmare,1983,horror_crime_thriller,Manesco Films_Mano Films,0,0,88
282298,Surfacing,1981,drama,Surfacing Film Productions,2250000,0,89
27350,McBain,1991,action,Marble Hall,0,0,107
30361,Save Me,1994,mystery_thriller,Spark Films,0,0,93
145081,The Killing Machine,1995,drama_action_crime,,0,0,100
293830,Terminal,1996,horror_drama,Hallmark Entertainment,0,0,90
76287,Johnny 2.0,1998,science fiction,Promark Entertainment Group_Spectacor Films_Pebblehut Productions,0,0,94
213914,Borderline Normal,2000,drama,Patchett Kaufman Entertainment_World International Network (WIN)_Heartland Motion Pictures,0,0,85
46734,Eva,2010,drama_romance_foreign,,3383700,0,111
44951,Beneath the Blue,2010,drama_romance,,2500000,0,92
79722,Dark Rising 2:  Summer Strikes Back,2011,action_comedy_fantasy_science fiction,,0,0,94
268092,Transformers Prime Beast Hunters: Predacons Rising,2013,action_animation_science fiction,Hasbro Studios,0,0,66
105539,The Salvation Hunters,1925,drama,Academy Photoplays,0,0,70
28546,11:59,2005,mystery_thriller,,0,0,102
